Client,Route_Name,Start_Point,End_Point,Route_Type,Pickup_Time,Departure_Time,Price_Excl_VAT,Capacity
ООО ЛекСитиСтрой,ЛСС,Аэродром Левашово,Ст.м. Озерки,Прямой,18:50:00,19:00:00,5000.0,9.0
ООО МАРУСЯ,"Ресторан ""В чаще""","Мурино, пр. Авиаторов Балтики, 5","Людмилы Кедриной, 23 (Охта парк)",Прямой,07:30:00,07:40:00,3333.33,20.0
ООО МАРУСЯ,"Ресторан ""В чаще""",Ст.м.Девяткино (через Бугры),"Людмилы Кедриной, 23 (Охта парк)",Прямой,07:30:00,07:40:00,3250.0,20.0
ООО МАРУСЯ,"Ресторан ""В чаще""","Мурино, пр. Авиаторов Балтики, 5","Людмилы Кедриной, 23 (Охта парк)",Прямой,10:00:00,10:15:00,3333.33,20.0
ООО МАРУСЯ,"Ресторан ""В чаще""","Людмилы Кедриной, 23 (Охта парк)",Ст.м.Девяткино,Прямой,20:40:00,20:50:00,3333.33,20.0
ООО МАРУСЯ,"Ресторан ""В чаще""","Людмилы Кедриной, 23 (Охта парк, через Бугры)",Ст.м.Девяткино,Прямой,23:00:00,23:15:00,3333.33,20.0
"ООО МСК ""БЛ ГРУПП""",КЛЕВЕР,"Дачный проспект, 19к1","Таллинское ш., д. 206",Прямой,07:30:00,07:40:00,3524.59,19.0
"ООО МСК ""БЛ ГРУПП""",КЛЕВЕР,"Таллинское ш., д. 206",Ст.м. Проспект Ветеранов,Прямой,16:35:00,16:45:00,3524.59,19.0
"ООО МСК ""БЛ ГРУПП""",КЛЕВЕР,"Таллинское ш., д. 206",Ст.м. Проспект Ветеранов,Прямой,20:05:00,20:15:00,3524.59,19.0
ООО НТК,НТК,Ст.м. Купчино,"Федоровское, 1-й Восточный пр., 9",Прямой,06:50:00,07:00:00,5500.0,19.0
ООО НТК,НТК,"Федоровское, 1-й Восточный пр., 9",Ст.м. Купчино,Прямой,19:50:00,20:00:00,5500.0,19.0
ООО РЕСПЕКТ,Респект,Ст.м. Московская,"6-й Предпортовый пр-д, 14к13",Прямой,07:15:00,07:25:00,3523.81,19.0
ООО РЕСПЕКТ,Респект,Ст.м. Московская,"6-й Предпортовый пр-д, 14к13",Прямой,07:15:00,07:25:00,4000.0,19.0
ООО РЕСПЕКТ,Респект,"6-й Предпортовый пр-д, 14к13",Ст.м. Московская,Прямой,17:10:00,17:20:00,3523.81,19.0
ООО РЕСПЕКТ,Респект,"6-й Предпортовый пр-д, 14к13",Ст.м. Московская,Прямой,17:10:00,17:20:00,4000.0,19.0
ООО РЕСПЕКТ,Респект,"6-й Предпортовый пр-д, 14к13",Ст.м. Московская,Прямой,20:10:00,20:20:00,3523.81,19.0
ООО Северные Сети,Северные сети,"Ветеранов 122 ""Хостел Лига""","Новогорелово, улица 9",Прямой,07:00:00,07:10:00,3500.0,19.0
ООО Северные Сети,Северные сети,"Новогорелово, улица 9","Ветеранов 122 ""Хостел Лига""",Прямой,18:55:00,19:10:00,3500.0,19.0
ООО Стоун Айленд,Стоун Айленд,Ст.м. Проспект Просвещения,"Токсово, Зубровник (напротив)",Прямой,07:40:00,07:45:00,5491.8,19.0
ООО Стоун Айленд,Стоун Айленд,"Токсово, Зубровник (напротив)",Ст.м. Проспект Просвещения,Прямой,18:50:00,19:00:00,5491.8,19.0
ООО Т2 Мобайл,ООО Т2 Мобайл (Ст.м. Беговая),Ст.м. Беговая,"Приморский пр., 54к1",Прямой,08:30:00,08:45:00,3100.0,20.0
ООО Т2 Мобайл,ООО Т2 Мобайл (Ст.м. Старая Деревня),Ст.м. Старая Деревня,"Приморский пр., 54к1",Прямой,08:30:00,08:45:00,3100.0,20.0
ООО ТЕХМАШ ГРУПП,ТМГ,"ул., Тельмана 8","Промышленный район, Центральное отделение, 63",Прямой,06:20:00,06:25:00,5000.0,50.0
ООО ТЕХМАШ ГРУПП,ТМГ,"Промышленный район, Центральное отделение, 63","ул., Тельмана 8",Прямой,19:20:00,19:30:00,5000.0,50.0
ООО ТИС,ТИС,Ст.м. Проспект Ветеранов,"Новоселье, ул. Петропавловская дом 13",Прямой,07:30:00,07:45:00,4508.2,20.0
ООО ТИС,ТИС,"Новоселье, ул. Петропавловская дом 13",Ст.м. Проспект Ветеранов,Прямой,17:15:00,17:30:00,4508.2,20.0
ООО Теплореконструкция,Теплореконструкция,Ст.м. Черная Речка,"Кронштадт, Петровская улица, 2А",Прямой,06:50:00,07:00:00,10000.0,35.0
ООО Теплореконструкция,Теплореконструкция,"Кронштадт, Петровская улица, 2А",Ст.м. Черная Речка,Прямой,17:20:00,17:30:00,10000.0,35.0
ООО УК 55,Лесная Рапсодия,"ул. Савушкина, 13","ЛО, п.Ильичево, Ул. Линтульская аллея, д.8",1/2 круга,08:35:00,08:50:00,4285.71,19.0
ООО УК 55,Лесная Рапсодия,"ЛО, п.Ильичево, Ул. Линтульская аллея, д.8","ул. Савушкина, 13",1/2 круга,10:15:00,10:30:00,4285.71,19.0
ООО УК 55,Лесная Рапсодия,"ЛО, п.Ильичево, Ул. Линтульская аллея, д.8",Ст. м. Черная Речка,Прямой,22:00:00,22:15:00,5000.0,19.0
ООО Формация,Формация (Ст.м. Беговая),Ст.м. Беговая,"Горское шоссе, д. 169 (через ЗСД)",Прямой,06:50:00,07:00:00,4190.47619047619,40.0
ООО Формация,Формация (Ст.м. Беговая),Ст.м. Беговая,"Горское шоссе, д. 169 (через ЗСД)",1/2 круга,06:50:00,07:00:00,3980.9523809523807,40.0
ООО Формация,Формация (Ст.м. Беговая),"Горское шоссе, д. 169",Ст.м. Беговая (через ЗСД),Прямой,08:05:00,08:15:00,4190.47619047619,40.0
ООО Формация,Формация (Ст.м. Беговая),"Горское шоссе, д. 169",Ст.м. Беговая (через ЗСД),1/2 круга,08:05:00,08:15:00,3980.9523809523807,40.0
ООО Формация,Формация (Ст.м. Беговая),Ст.м. Беговая,"Горское шоссе, д. 169 (через ЗСД)",Прямой,08:45:00,08:55:00,3166.6666666666665,40.0
ООО Формация,Формация (Ст.м. Беговая),"Горское шоссе, д. 169",Ст.м. Беговая (через ЗСД),Прямой,18:00:00,18:10:00,3000.0,40.0
ООО Формация,Формация (Ст.м. Беговая),"Горское шоссе, д. 169",Ст.м. Беговая (через ЗСД),Прямой,18:05:00,18:15:00,3980.9523809523807,40.0
ООО Формация,Формация (Ст.м. Беговая),Ст.м. Беговая,"Горское шоссе, д. 169 (через ЗСД)",Прямой,18:50:00,19:00:00,4190.47619047619,40.0
ООО Формация,Формация (Ст.м. Беговая),Ст.м. Беговая,"Горское шоссе, д. 169 (через ЗСД)",1/2 круга,18:50:00,19:00:00,3980.9523809523807,40.0
ООО Формация,Формация (Ст.м. Беговая),"Горское шоссе, д. 169",Ст.м. Беговая (через ЗСД),Прямой,20:05:00,20:15:00,4190.47619047619,40.0
ООО Формация,Формация (Ст.м. Беговая),"Горское шоссе, д. 169",Ст.м. Беговая (через ЗСД),1/2 круга,20:05:00,20:15:00,3980.9523809523807,40.0
ООО Формация,Формация (Ст.м. Девяткино),Ст.м. Девяткино,"Горское шоссе, д. 169",1/2 круга,06:50:00,07:00:00,2750.0,19.0
ООО Формация,Формация (Ст.м. Девяткино),Ст.м. Девяткино,"Горское шоссе, д. 169",1/2 круга,06:50:00,07:00:00,4714.285714285714,50.0
ООО Формация,Формация (Ст.м. Девяткино),"Горское шоссе, д. 169",Ст.м. Девяткино,1/2 круга,08:05:00,08:15:00,2750.0,19.0
ООО Формация,Формация (Ст.м. Девяткино),"Горское шоссе, д. 169",Ст.м. Девяткино,1/2 круга,08:05:00,08:15:00,4714.285714285714,50.0
ООО Формация,Формация (Ст.м. Девяткино),Ст.м. Девяткино,"Горское шоссе, д. 169",1/2 круга,19:00:00,19:10:00,2750.0,19.0
ООО Формация,Формация (Ст.м. Девяткино),Ст.м. Девяткино,"Горское шоссе, д. 169",1/2 круга,19:00:00,19:10:00,4714.285714285714,50.0
ООО Формация,Формация (Ст.м. Девяткино),"Горское шоссе, д. 169",Ст.м. Девяткино,1/2 круга,20:05:00,20:15:00,2750.0,19.0
ООО Формация,Формация (Ст.м. Девяткино),"Горское шоссе, д. 169",Ст.м. Девяткино,1/2 круга,20:05:00,20:15:00,4714.285714285714,50.0
ООО Формация,Формация (Ст.м. Проспект Просвещения),Ст.м. Проспект Просвещения,"Горское шоссе, д. 169",Прямой,07:00:00,07:10:00,4190.47619047619,40.0
ООО Формация,Формация (Ст.м. Проспект Просвещения),Ст.м. Проспект Просвещения,"Горское шоссе, д. 169",1/2 круга,07:00:00,07:10:00,3492.063485714285,40.0
ООО Формация,Формация (Ст.м. Проспект Просвещения),"Горское шоссе, д. 169",Ст.м. Проспект Просвещения,Прямой,08:05:00,08:15:00,4190.47619047619,40.0
ООО Формация,Формация (Ст.м. Проспект Просвещения),"Горское шоссе, д. 169",Ст.м. Проспект Просвещения,1/2 круга,08:05:00,08:15:00,3492.063485714285,40.0
ООО Формация,Формация (Ст.м. Проспект Просвещения),Ст.м. Проспект Просвещения,"Горское шоссе, д. 169",Прямой,08:40:00,08:50:00,3492.063485714285,40.0
ООО Формация,Формация (Ст.м. Проспект Просвещения),"Горское шоссе, д. 169",Ст.м. Проспект Просвещения,Прямой,18:05:00,18:15:00,3492.063485714285,40.0
ООО Формация,Формация (Ст.м. Проспект Просвещения),Ст.м. Проспект Просвещения,"Горское шоссе, д. 169",Прямой,19:00:00,19:10:00,4190.47619047619,40.0
ООО Формация,Формация (Ст.м. Проспект Просвещения),Ст.м. Проспект Просвещения,"Горское шоссе, д. 169",1/2 круга,19:00:00,19:10:00,3492.063485714285,40.0
ООО Формация,Формация (Ст.м. Проспект Просвещения),"Горское шоссе, д. 169",Ст.м. Проспект Просвещения,Прямой,20:05:00,20:15:00,4190.47619047619,40.0
ООО Формация,Формация (Ст.м. Проспект Просвещения),"Горское шоссе, д. 169",Ст.м. Проспект Просвещения,1/2 круга,20:05:00,20:15:00,3492.063485714285,40.0
ООО Формация,Формация (Ст.м. Старая Деревня),Ст.м. Старая Деревня,"Горское шоссе, д. 169 (через ЗСД)",Прямой,08:50:00,09:00:00,5238.095238095238,19.0
ООО Хонор,Хонор,"Софийская, 118 к.4 стр.3","Московское ш., 117с1",Прямой,08:10:00,08:20:00,3333.33,20.0
ООО Хонор,Хонор,"Московское ш., 117с1","Софийская, 118 к.4 стр.3",Прямой,18:50:00,19:00:00,3333.33,20.0
ООО ЧОО РН БЕЗОПАСНОСТЬ,ООО ЧОО РН БЕЗОПАСНОСТЬ (Волхонское),"Колпино, Финляндская ул., 17к3","Волхонское ш., 108с4 - Колпино, Финляндская ул., 17к3",Прямой,07:30:00,08:00:00,,2.0
ООО ЧОО РН БЕЗОПАСНОСТЬ,ООО ЧОО РН БЕЗОПАСНОСТЬ (Волхонское),"Колпино, Финляндская ул., 17к3","Волхонское ш., 108с4 - Колпино, Финляндская ул., 17к3",Прямой,15:30:00,16:00:00,,2.0
ООО ЧОО РН БЕЗОПАСНОСТЬ,ООО ЧОО РН БЕЗОПАСНОСТЬ (Колпино),"Колпино, Финляндская ул., 17к3","Колпинское ш., 135к2с1 - Колпино, Финляндская ул., 17к3",Прямой,07:30:00,08:00:00,,2.0
ООО ЧОО РН БЕЗОПАСНОСТЬ,ООО ЧОО РН БЕЗОПАСНОСТЬ (Колпино),"Колпино, Финляндская ул., 17к3","Колпинское ш., 135к2с1",Прямой,15:30:00,16:00:00,,1.0
Оглаенд Систем,Оглаенд Систем,"Коломяжский пр., 26А","Горское ш., 169",Прямой,06:55:00,07:05:00,4700.0,20.0
Оглаенд Систем,Оглаенд Систем,"Горское ш., 169","Коломяжский пр., 24",Прямой,17:00:00,17:10:00,4700.0,25.0
Оглаенд Систем,Оглаенд Систем,"Горское ш., 169","Коломяжский пр., 24",Прямой,20:00:00,20:10:00,4700.0,20.0
Оглаенд Систем,Оглаенд Систем (Бугры),"Бугры, Южная ул., 5 (Лента, парковка)","Горское ш., 169",Прямой,06:50:00,07:00:00,6000.0,8.0
Оглаенд Систем,Оглаенд Систем (Бугры),"Горское ш., 169","Бугры, Южная ул., 5 (Лента, парковка)",Прямой,20:00:00,20:10:00,6000.0,8.0
Один,Один,Дачный 19к1,"Волхонское ш., 4к8 стр. 2",Прямой,07:15:00,07:15:00,3840.16,20.0
Один,Один,"Волхонское ш., 4к8 стр. 2",Дачный 19к1,Прямой,16:50:00,16:50:00,3840.16,20.0
ПАО «Россети Ленэнерго»,ПАО «Россети Ленэнерго»,Ст.м. Черная речка,"Белоостров, Новое ш., 53А",Прямой,07:05:00,07:15:00,6000.0,18.0
ПАО «Россети Ленэнерго»,ПАО «Россети Ленэнерго»,"Белоостров, Новое ш., 53А",Ст.м. Черная речка,Прямой,15:50:00,16:00:00,6000.0,18.0
ПАО «Россети Ленэнерго»,ПАО «Россети Ленэнерго»,"Белоостров, Новое ш., 53А",Ст.м. Черная речка,Прямой,16:50:00,17:00:00,6000.0,18.0
ПАО Сбербанк,Сбербанк,Ст.м. Пл.Ленина,"ул.Львовская, 27",Прямой,07:20:00,07:30:00,2450.0,40.0
ПАО Сбербанк,Сбербанк,Ст.м. Пл.Ленина,"ул.Львовская, 27",Прямой,08:20:00,08:30:00,2450.0,40.0
ПАО Сбербанк,Сбербанк,"ул.Львовская, 27",Ст.м. Пл.Ленина,Прямой,15:50:00,16:00:00,2450.0,40.0
ПАО Сбербанк,Сбербанк,"ул.Львовская, 27",Ст.м. Пл.Ленина,Прямой,16:50:00,17:00:00,2450.0,40.0
ПАО Сбербанк,Сбербанк,"ул.Львовская, 27",Ст.м. Пл.Ленина,Прямой,17:05:00,17:15:00,2450.0,40.0
ПАО Сбербанк,Сбербанк,"ул.Львовская, 27",Ст.м. Пл.Ленина,Прямой,18:05:00,18:15:00,2450.0,40.0
ПИТ-ПРОДУКТ,ПИТ-ПРОДУКТ (Красное Село),"Красное Село, Красногородская ул./ Гатчинское ш.","ул. Понссе, 3",1/2 круга,06:50:00,07:00:00,3000.0,50.0
ПИТ-ПРОДУКТ,ПИТ-ПРОДУКТ (Красное Село),"ул. Понссе, 3","Красное Село, Красногородская ул./ Гатчинское ш.",1/2 круга,08:20:00,08:30:00,3000.0,50.0
ПИТ-ПРОДУКТ,ПИТ-ПРОДУКТ (Красное Село),"Красное Село, Красногородская ул./ Гатчинское ш.","ул. Понссе, 3",1/2 круга,19:00:00,19:10:00,3000.0,50.0
ПИТ-ПРОДУКТ,ПИТ-ПРОДУКТ (Красное Село),"ул. Понссе, 3","Красное Село, Красногородская ул./ Гатчинское ш.",1/2 круга,20:20:00,20:30:00,3000.0,50.0
ПИТ-ПРОДУКТ,ПИТ-ПРОДУКТ (ст.м. Московская),"Пр. Большевиков, д.1","ул. Понссе, 3",1/2 круга,06:20:00,06:30:00,3300.0,50.0
ПИТ-ПРОДУКТ,ПИТ-ПРОДУКТ (ст.м. Московская),"ул. Понссе, 3",Ст.м. Московская,1/2 круга,08:20:00,08:30:00,3300.0,50.0
ПИТ-ПРОДУКТ,ПИТ-ПРОДУКТ (ст.м. Московская),"ул. Понссе, 3",Ст.м. Московская,Прямой,15:55:00,16:05:00,3300.0,50.0
ПИТ-ПРОДУКТ,ПИТ-ПРОДУКТ (ст.м. Московская),"ул. Понссе, 3",Ст.м. Московская,Прямой,16:55:00,17:05:00,3300.0,50.0
ПИТ-ПРОДУКТ,ПИТ-ПРОДУКТ (ст.м. Московская),Ст.м. Московская (Демонстрационный пр-д),"ул. Понссе, 3",1/2 круга,19:00:00,19:10:00,3300.0,50.0
ПИТ-ПРОДУКТ,ПИТ-ПРОДУКТ (ст.м. Московская),"ул. Понссе, 3",Ст.м. Московская,1/2 круга,20:20:00,20:30:00,3300.0,50.0
ПанБалтСервис,Таможня,"Московский пр., 193В","Петербургское ш., 62к4 (ПБС)",Прямой,08:35:00,08:35:00,3310.0,20.0
ПанБалтСервис,Таможня,"Петербургское ш., 62к4 (ПБС)","Московский пр., 193В",Прямой,17:00:00,17:00:00,3310.0,20.0
ПанБалтСервис,Таможня,"Петербургское ш., 62к4 (ПБС)","Московский пр., 193В",Прямой,18:00:00,18:00:00,3310.0,20.0
Петрович,Петрович (ст.м.Гражданский проспект),Ст.м.Гражданский пр.,"ЦО (6-й Верхний переулок, 12В)",Прямой,07:10:00,07:20:00,1399.0,20.0
Петрович,Петрович (ст.м.Гражданский проспект),Ст.м.Гражданский пр.,"ЦО (6-й Верхний переулок, 12В)",Прямой,08:10:00,08:20:00,1800.0,20.0
Петрович,Петрович (ст.м.Гражданский проспект),"ЦО (6-й Верхний переулок, 12В)",Ст.м.Гражданский пр.,Прямой,17:10:00,17:10:00,1800.0,20.0
Петрович,Петрович (ст.м.Гражданский проспект),"ЦО (6-й Верхний переулок, 12В)",Ст.м.Гражданский пр.,Прямой,18:10:00,18:10:00,2000.0,50.0
Петрович,Петрович (ст.м.Парнас),Ст.м. Парнас,"ЦО (6-й Верхний переулок, 12В)",Прямой,07:45:00,07:45:00,2000.0,50.0
Петрович,Петрович (ст.м.Парнас),Ст.м. Парнас,"ЦО (6-й Верхний переулок, 12В)",Прямой,08:35:00,08:35:00,2000.0,50.0
Петрович,Петрович (ст.м.Парнас),"ЦО (6-й Верхний переулок, 12В)",Ст.м. Парнас,Прямой,17:10:00,17:10:00,2000.0,50.0
СИБ ТРЕЙД,Велта,"Витебский пр., 99 (ст.м. Купчино)","Колпинское шоссе, 135к2с1",Прямой,06:50:00,07:00:00,3750.0,20.0
СИБ ТРЕЙД,Велта,"Колпинское шоссе, 135к2с1",Ст.м. Купчино,Прямой,20:00:00,20:10:00,3750.0,20.0
СК-Сервис,СК-Сервис,Ст.м.Ветеранов,"Петергофское ш., д. 71",1/2 круга,06:45:00,06:45:00,2200.82,30.0
СК-Сервис,СК-Сервис,"Петергофское ш., д. 71",Ст.м.Ветеранов,1/2 круга,07:30:00,07:45:00,2200.82,30.0
СК-Сервис,СК-Сервис,Ст.м.Ветеранов,"Петергофское ш., д. 71",1/2 круга,18:45:00,18:45:00,2200.82,30.0
СК-Сервис,СК-Сервис,"Петергофское ш., д. 71",Ст.м.Ветеранов,1/2 круга,19:30:00,19:45:00,2200.82,30.0
СМУ-2,СМУ-2,"пр. Стачек, 67к7","пр. Энтузиастов, 44",Прямой,06:50:00,07:00:00,5000.0,15.0
СМУ-2,СМУ-2,"пр. Энтузиастов, 44","пр. Стачек, 67к7",Прямой,16:50:00,17:00:00,5000.0,15.0
СМУ-2,СМУ-2,"пр. Энтузиастов, 44","пр. Стачек, 67к7",Прямой,17:50:00,18:00:00,5000.0,15.0
СМУ-2,СМУ-2,"пр. Энтузиастов, 44","пр. Стачек, 67к7",Прямой,18:50:00,19:00:00,5000.0,15.0
СМУ-2,СМУ-2 (Парнас),"пр. Стачек, 67к7","Парнас, 3-й Верхний переулок, 11",Прямой,06:50:00,07:00:00,5833.333333333334,6.0
СМУ-2,СМУ-2 (Парнас),"Парнас, 3-й Верхний переулок, 11","пр. Стачек, 67к7",Прямой,16:50:00,17:00:00,5833.333333333334,6.0
СМУ-2,СМУ-2 (Парнас),"Парнас, 3-й Верхний переулок, 11","пр. Стачек, 67к7",Прямой,18:50:00,19:00:00,5833.333333333334,6.0
СМУ-2,СМУ-2 (Репино),"пр. Стачек, 67к7","п.Репино, Спасо-Преображенская улица, 36 А",Прямой,06:50:00,07:00:00,8333.33333333333,6.0
СМУ-2,СМУ-2 (Репино),"п.Репино, Спасо-Преображенская улица, 36 А","пр. Стачек, 67к7",Прямой,18:50:00,19:00:00,8333.33333333333,6.0
Сатурн,Сатурн (Ст.м. Гражданский Проспект),Ст.м. Гражданский Проспект,"Индустриальный, 71",Прямой,07:10:00,07:10:00,2222.2222222222226,30.0
Сатурн,Сатурн (Ст.м. Гражданский Проспект),Ст.м. Гражданский Проспект,"Индустриальный, 71",Прямой,07:20:00,07:20:00,2571.428571428572,20.0
Сатурн,Сатурн (Ст.м. Гражданский Проспект),Ст.м. Гражданский Проспект,"Индустриальный, 71",Прямой,08:10:00,08:10:00,2222.2222222222226,30.0
Сатурн,Сатурн (Ст.м. Гражданский Проспект),Ст.м. Гражданский Проспект,"Индустриальный, 71",Прямой,10:20:00,10:20:00,2222.2222222222226,30.0
Сатурн,Сатурн (Ст.м. Гражданский Проспект),"Индустриальный, 71",Ст.м. Гражданский Проспект,Прямой,17:20:00,17:20:00,2222.2222222222226,30.0
Сатурн,Сатурн (Ст.м. Гражданский Проспект),"Индустриальный, 71",Ст.м. Гражданский Проспект,Прямой,18:20:00,18:20:00,2571.428571428572,20.0
Сатурн,Сатурн (Ст.м. Гражданский Проспект),"Индустриальный, 71",Ст.м. Гражданский Проспект,Прямой,18:20:00,18:20:00,2222.2222222222226,30.0
Сатурн,Сатурн (Ст.м. Гражданский Проспект),"Индустриальный, 71",Ст.м. Гражданский Проспект,Прямой,20:20:00,20:20:00,2222.2222222222226,30.0
Сатурн,Сатурн (Ст.м. Ладожская),Ст.м. Ладожская,"Индустриальный, 71",Прямой,07:20:00,07:20:00,2571.428571428572,20.0
Сатурн,Сатурн (Ст.м. Ладожская),Ст.м. Ладожская,"Индустриальный, 71",Прямой,07:20:00,07:20:00,1809.5238095238092,20.0
Сатурн,Сатурн (Ст.м. Ладожская),Ст.м. Ладожская,"Индустриальный, 71",Прямой,08:20:00,08:20:00,1809.5238095238092,20.0
Сатурн,Сатурн (Ст.м. Ладожская),Ст.м. Ладожская,"Индустриальный, 71",Прямой,10:20:00,10:20:00,1809.5238095238092,20.0
Сатурн,Сатурн (Ст.м. Ладожская),"Индустриальный, 71",Ст.м. Ладожская,Прямой,17:20:00,17:20:00,1809.5238095238092,20.0
Сатурн,Сатурн (Ст.м. Ладожская),"Индустриальный, 71",Ст.м. Ладожская,Прямой,18:20:00,18:20:00,2571.428571428572,20.0
Сатурн,Сатурн (Ст.м. Ладожская),"Индустриальный, 71",Ст.м. Ладожская,Прямой,18:20:00,18:20:00,1809.5238095238092,20.0
Сатурн,Сатурн (Ст.м. Ладожская),"Индустриальный, 71",Ст.м. Ладожская,Прямой,20:20:00,20:20:00,1809.5238095238092,20.0
Сервис Плюс,Велта,"Витебский пр., 99 (ст.м. Купчино)","Колпинское шоссе, 135к2с1",1/2 круга,06:50:00,07:00:00,4083.3333333333335,20.0
Сервис Плюс,Велта,"Колпинское шоссе, 135к2с1",Ст.м. Купчино,1/2 круга,20:00:00,20:10:00,4083.3333333333335,20.0
Сервис Плюс,Сберлогистика,"Витебский пр., 99 (ст.м. Купчино)","Московское ш., 26 и через откатные ворота к Москоскому ш.52",1/2 круга,08:10:00,08:20:00,1416.6666666666667,19.0
Сервис Плюс,Сберлогистика,"Витебский пр., 99 (ст.м. Купчино)","Московское ш., 26 и через откатные ворота к Москоскому ш.52",1/2 круга,09:00:00,09:15:00,1416.6666666666667,19.0
Сервис Плюс,Сберлогистика,"Витебский пр., 99 (ст.м. Купчино)","Московское ш., 52",1/2 круга,09:00:00,09:15:00,1416.6666666666667,19.0
Сервис Плюс,Сберлогистика,"Московское ш., 52","Витебский пр., 99 (ст.м. Купчино)",1/2 круга,09:10:00,09:20:00,1416.6666666666667,19.0
Сервис Плюс,Сберлогистика,"Витебский пр., 99 (ст.м. Купчино)","Московское ш., 26 и через откатные ворота к Москоскому ш.52",1/2 круга,20:10:00,20:20:00,1416.6666666666667,19.0
Сервис Плюс,Сберлогистика,"Витебский пр., 99 (ст.м. Купчино)","Московское ш., 26 и через откатные ворота к Москоскому ш.52",1/2 круга,21:00:00,21:15:00,1416.6666666666667,19.0
Сервис Плюс,Сберлогистика,"Витебский пр., 99 (ст.м. Купчино)","Московское ш., 52",1/2 круга,21:00:00,21:15:00,1416.6666666666667,19.0
Сервис Плюс,Сберлогистика,"Московское ш., 52","Витебский пр., 99 (ст.м. Купчино)",1/2 круга,21:10:00,21:20:00,1416.6666666666667,19.0
Сервис Плюс,Сервис Плюс,"Витебский пр., 99 (ст.м. Купчино)","Московское ш., 26 и через откатные ворота к Москоскому ш.52",1/2 круга,20:10:00,20:20:00,1416.6666666666667,19.0
Сервис Плюс,Сервис Плюс,"Московское ш., 52","Витебский пр., 99 (ст.м. Купчино)",1/2 круга,21:10:00,21:20:00,1416.6666666666667,19.0
СиДжей Равиолло Рус,Равиолло,"Ст.м. Московская Демонстрационный пр-д, остановка","Петергофское ш., 73к2",1/2 круга,06:50:00,07:00:00,3990.0,28.0
СиДжей Равиолло Рус,Равиолло,Ст.м. Проспект Ветеранов,"Петергофское ш., 73к2",Прямой,07:35:00,07:40:00,2850.0,20.0
СиДжей Равиолло Рус,Равиолло,Ст.м. Проспект Ветеранов,"Петергофское ш., 73к2",Прямой,07:35:00,07:45:00,2850.0,20.0
СиДжей Равиолло Рус,Равиолло,Ст.м. Ленинский пр.,"Петергофское ш., 73к2",Прямой,07:40:00,07:50:00,3325.0,20.0
СиДжей Равиолло Рус,Равиолло,"Петергофское ш., 73к2",Ст.м. Ленинский пр.,1/2 круга,08:10:00,08:10:00,3990.0,20.0
СиДжей Равиолло Рус,Равиолло,"Петергофское ш., 73к2",Ст.м. Ленинский пр.,1/2 круга,08:10:00,08:10:00,3990.0,28.0
СиДжей Равиолло Рус,Равиолло,"Петергофское ш., 73к2",Ст.м. Ленинский пр.,Прямой,16:55:00,17:10:00,3325.0,20.0
СиДжей Равиолло Рус,Равиолло,"Петергофское ш., 73к2",Ст.м. Проспект Ветеранов,Прямой,16:55:00,17:10:00,2850.0,20.0
СиДжей Равиолло Рус,Равиолло,Ст.м. Ленинский пр.,"Петергофское ш., 73к2",1/2 круга,19:20:00,19:30:00,3990.0,28.0
СиДжей Равиолло Рус,Равиолло,"Петергофское ш., 73к2",Ст.м. Ленинский пр.,1/2 круга,20:40:00,20:40:00,3990.0,28.0
"Скоростные катера ""Мобиле Групп""",МГ,Дачный 19к1,"Волхонское ш., 6 - Волхонское ш., 4",Прямой,07:50:00,07:50:00,3000.0,20.0
"Скоростные катера ""Мобиле Групп""",МГ,Дачный 19к1,"Волхонское ш., 6",Прямой,07:50:00,07:50:00,2666.666666666667,20.0
"Скоростные катера ""Мобиле Групп""",МГ,"Волхонское ш., 4 - Волхонское ш., 6",Дачный 19к1,Прямой,17:00:00,17:00:00,3000.0,20.0
"Скоростные катера ""Мобиле Групп""",МГ,"Волхонское ш., 6",Дачный 19к1,Прямой,17:00:00,17:00:00,3688.524590163935,20.0
ТИС,"ТИС, ""Сестрорецкий курорт""",Ст.м.Черная Речка,"Сестрорецк, ул. Максима Горького, 2",Прямой,07:20:00,07:30:00,4000.0,19.0
ТИС,"ТИС, ""Сестрорецкий курорт""","Сестрорецк, ул. Максима Горького, 2",Ст.м.Черная Речка,Прямой,17:20:00,17:30:00,4000.0,19.0
ТОП ИНДАСТРИАЛ СЕРВИСИЗ,Оптоган,Ст.м. Проспект Ветеранов,"Таллинское ш., 206",Прямой,06:10:00,06:20:00,3300.0,20.0
ТОП ИНДАСТРИАЛ СЕРВИСИЗ,Оптоган,"Таллинское ш., 206",Ст.м. Проспект Ветеранов,Прямой,19:00:00,19:00:00,3300.0,20.0
ТрансСервисГрупп,Био Витрум,"Промзона Горелово, 3-я улица, 1",Ст.м. Проспект Ветеранов,Прямой,18:00:00,18:10:00,3500.0,20.0
УК АСК Групп,Тим-Профи,"Московское ш., 115с4","Шушары - Витебский пр., 109",Прямой,06:50:00,07:00:00,2291.666666666667,19.0
УК АСК Групп,Тим-Профи,"Московское ш., 115с4","Шушары, Новгородский проспект, 2к1",Прямой,06:50:00,07:00:00,3750.0,50.0
УК АСК Групп,Тим-Профи,"Московское ш., 115с4","Шушары - Витебский пр., 109",Прямой,06:50:00,07:00:00,3750.0,50.0
